,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL,longitude,latitude,State,Zipcode,Street,City
5629,Franciscan Health Woodland Cancer Care Center Michigan City,"8955 W 400 N, Michigan City, IN 46360",franciscanhealth.org,"M48G+FM Michigan City, Michigan, IN",3,8,,-86.8735468,41.6663764,IN,46360,8955 W 400 N,Michigan City
5630,Pine Rest Christian Mental Health Services,"300 68th St SE, Grand Rapids, MI 49548",pinerest.org,"R8QV+53 Grand Rapids, Michigan",2.8,63,"https://www.google.com/maps/place/Pine+Rest+Christian+Mental+Health+Services/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8819b4438552d051:0x19dd21d2cb3bad7b!8m2!3d42.8379889!4d-85.6573352?hl=en",-85.657331,42.8379875,MI,49548,300 68th St SE,Grand Rapids
5631,"Drue Orwig, DO","221 Michigan St NE #300, Grand Rapids, MI 49503",findadoctor.spectrumhealth.org,"X8CP+CP Grand Rapids, Michigan",,,"https://www.google.com/maps/place/Drue+Orwig,+DO/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8819ad7cffeba3bd:0x5602c8a6a9b46c3d!8m2!3d42.9710869!4d-85.6632339?hl=en",-85.6632339,42.9710869,MI,49503,221 Michigan St NE #300,Grand Rapids
5632,Hurley Heart Center - Clio,"4272 W Vienna Rd, Clio, MI 48420",hurleymc.com,"56HP+R8 Clio, Michigan",,,"https://www.google.com/maps/place/Hurley+Heart+Center+-+Clio/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8823916bd4c5282d:0xa563f07cf694f0f0!8m2!3d43.1796034!4d-83.7641695?hl=en",-83.7641695,43.1796034,MI,48420,4272 W Vienna Rd,Clio
5633,MSU Psychiatry,"909 Wilson Rd, East Lansing, MI 48824",healthteam.msu.edu,"PGFH+7P East Lansing, Michigan",2.3,3,"https://www.google.com/maps/place/MSU+Psychiatry/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822c29a3998aabd:0xb068668b9c9886b0!8m2!3d42.7231792!4d-84.470717?hl=en",-84.4648342,42.7226759,MI,48824,909 Wilson Rd,East Lansing
5634,Hurley Medical Center Pediatric Hematology Oncology,"1 Hurley Plaza, Flint, MI 48503",hurleymc.com,"27CV+PV Flint, Michigan",,,,-83.7036788,43.0212465,MI,48503,1 Hurley Plaza,Flint
5635,Borgess Healthcare,"Gull Rd, Kalamazoo, MI 49048",borgess.com,"8C4Q+XP Kalamazoo, Michigan",,,"https://www.google.com/maps/place/Borgess+Healthcare/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8817849744469ffd:0x705033c8a9e45543!8m2!3d42.3074739!4d-85.5606994?hl=en",-85.528475,42.3202743,MI,49048,Gull Rd,Kalamazoo
5636,Metro Health GVSU Campus Health Center,"10383 42nd Ave a, Allendale, MI 49401",metrohealth.net,"X446+X3 Allendale, Allendale Charter Twp, MI",1.5,26,"https://www.google.com/maps/place/Metro+Health+GVSU+Campus+Health+Center/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8819a32788ab45e7:0x6737854610aaff03!8m2!3d42.9574846!4d-85.8897582?hl=en",-85.8897582,42.9574846,MI,49401,10383 42nd Ave a,Allendale
5637,VAMC,"1500 Weiss St, Saginaw, MI 48602",saginaw.va.gov,"C2WQ+45 Saginaw, Michigan",,,"https://www.google.com/maps/place/VAMC/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8823c2f0cf121d95:0x23667b06d8452719!8m2!3d43.4452809!4d-83.9620682?hl=en",-83.9620682,43.4452809,MI,48602,1500 Weiss St,Saginaw
5638,Battle Creek VA Medical Center,"5500 Armstrong Rd, Battle Creek, MI 49037",battlecreek.va.gov,"8PV5+HC Battle Creek, Michigan",4.2,70,"https://www.google.com/maps/place/Battle+Creek+VA+Medical+Center/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88178d16d658d293:0xaa3d67fa325f27c1!8m2!3d42.3438938!4d-85.2913857?hl=en",-85.2913109,42.3434478,MI,49037,5500 Armstrong Rd,Battle Creek
5639,Mercy Hospital & Medical Center- Emergency Room,"2525 Michigan Ave, Chicago, IL 60616",mercy-chicago.org,"R9WH+M6 Chicago, Illinois",1.9,8,"https://www.google.com/maps/place/Mercy+Hospital+%26+Medical+Center-+Emergency+Room/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x880e2c79ca07a9a1:0x6e7721285d0f3e1c!8m2!3d41.8466544!4d-87.6219294?hl=en",-87.623414,41.8464579,IL,60616,2525 Michigan Ave,Chicago
5640,Charlevoix Hospital,"14700 Lake Shore Dr, Charlevoix, MI 49720",munsonhealthcare.org,"8P7G+R7 Charlevoix, Michigan",3.3,27,"https://www.google.com/maps/place/Charlevoix+Hospital/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x4d4aec332b976df1:0x5ca1bf4479d12c18!8m2!3d45.3145517!4d-85.2743532?hl=en",-85.274851,45.314498,MI,49720,14700 Lake Shore Dr,Charlevoix
5641,Henry Ford Cancer Institute - Macomb Hospital,"15855 19 Mile Rd, Clinton Twp, MI 48038",henryford.com,"J28Q+4W Clinton Twp, Macomb Township, MI",5,1,"https://www.google.com/maps/place/Henry+Ford+Cancer+Institute+-+Macomb+Hospital/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824df1df0e675c9:0xb198a9c3bf4964cb!8m2!3d42.6152632!4d-82.9602138?hl=en",-82.9606,42.6149,MI,48038,15855 19 Mile Rd,Clinton Twp
5642,McLaren Northern Michigan,"416 Connable Ave, Petoskey, MI 49770",mclaren.org,"92FH+FX Petoskey, Michigan",2.9,108,"https://www.google.com/maps/place/McLaren+Northern+Michigan/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x4d4a84f9fd3daecd:0xb8df04ec6719c002!8m2!3d45.3736349!4d-84.9701223?hl=en",-84.9700443,45.3732041,MI,49770,416 Connable Ave,Petoskey
5643,McLaren Macomb,"1000 Harrington St, Mt Clemens, MI 48043",mclaren.org,"H4Q2+4Q Mt Clemens, Michigan",2.6,361,"https://www.google.com/maps/place/McLaren+Macomb/@43.4979676,-87.5037642,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88252099be1da2ab:0xff7154d452f52b09!8m2!3d42.5878241!4d-82.8980695?hl=en",-82.8972013,42.5872771,MI,48043,1000 Harrington St,Mt Clemens
5644,Paul Oliver Memorial Hospital,"224 Park Ave, Frankfort, MI 49635",munsonhealthcare.org,"JQP7+WM Frankfort, Michigan",4.4,14,"https://www.google.com/maps/place/Paul+Oliver+Memorial+Hospital/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x881e753566951251:0xcf41dfc5782656a4!8m2!3d44.637348!4d-86.2357718?hl=en",-86.2357718,44.637348,MI,49635,224 Park Ave,Frankfort
5645,Saginaw VA Medical Center,"1500 Weiss St, Saginaw, MI 48602",saginaw.va.gov,"C2WQ+45 Saginaw, Michigan",5,2,"https://www.google.com/maps/place/Saginaw+VA+Medical+Center/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8823c2f0cf121d97:0x3b2deeb8454abe96!8m2!3d43.4452809!4d-83.9620681?hl=en",-83.9620682,43.4452809,MI,48602,1500 Weiss St,Saginaw
5646,Sparrow FastCare DeWitt,"12821 Cross over Dr, Dewitt, MI 48820",sparrowcares.org,"RFH7+H6 Dewitt, DeWitt Twp, MI",,,"https://www.google.com/maps/place/Sparrow+FastCare+DeWitt/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822edf098c50673:0xf9f96190b53bd696!8m2!3d42.8289613!4d-84.5369627?hl=en",-84.5369627,42.8289613,MI,48820,12821 Cross over Dr,Dewitt
5647,McLaren Caro Region,"401 N Hooper St, Caro, MI 48723",mclaren.org,"FHVR+7P Caro, Indianfields Township, MI",3,24,"https://www.google.com/maps/place/McLaren+Caro+Region/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88241b245f0ac565:0xfaae61c4f6b1a0ef!8m2!3d43.4932042!4d-83.4081399?hl=en",-83.4082832,43.4931269,MI,48723,401 N Hooper St,Caro
5648,Michigan State University College of Veterinary Medicine,"784 Wilson Rd Room G-100, East Lansing, MI 48824",cvm.msu.edu,"PGCJ+M6 East Lansing, Michigan",2.9,45,,-84.470717,42.7231792,MI,48824,784 Wilson Rd Room G-100,East Lansing
5649,Henry Ford Medical Center - Milford,"1265 N Milford Rd, Milford, MI 48381",henryford.com,"J92Q+8M Milford, Milford Charter Twp, MI",4.4,19,"https://www.google.com/maps/place/Henry+Ford+Medical+Center+-+Milford/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x882358b6fcbc8b27:0x6d535b8642149116!8m2!3d42.6007538!4d-83.6107942?hl=en",-83.6108128,42.6007575,MI,48381,1265 N Milford Rd,Milford
5650,Aleda E. Lutz VA Medical Center,"1500 Weiss St, Saginaw, MI 48602",saginaw.va.gov,"C2WQ+23 Saginaw, Michigan",,,"https://www.google.com/maps/place/Aleda+E.+Lutz+VA+Medical+Center/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88268e70003b3227:0xa3107d4628e05afa!8m2!3d43.4450568!4d-83.9623554?hl=en",-83.9620682,43.4452809,MI,48602,1500 Weiss St,Saginaw
5651,Molina Healthcare of Michigan Regional Office,"3196 Kraft Ave SE STE 303, Grand Rapids, MI 49512",molinahealthcare.com,"WF4C+GM Grand Rapids, Michigan",1.4,11,"https://www.google.com/maps/place/Molina+Healthcare+of+Michigan+Regional+Office/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88184ddb06521f4b:0xf34ccd142652bcc!8m2!3d42.9062574!4d-85.5282737?hl=en",-85.5282737,42.9062574,MI,49512,3196 Kraft Ave SE STE 303,Grand Rapids
5652,Forest View Hospital,"1055 Medical Park Dr SE, Grand Rapids, MI 49546",forestviewhospital.com,"WCVR+JM Grand Rapids, Michigan",2.5,114,"https://www.google.com/maps/place/Forest+View+Hospital/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88185263243463b5:0x986742de6a414d5a!8m2!3d42.9440025!4d-85.5583249?hl=en",-85.5582269,42.9440387,MI,49546,1055 Medical Park Dr SE,Grand Rapids
5653,Henry Ford Medical Center - Columbus,"39450 W 12 Mile Rd, Novi, MI 48377",henryford.com,"FHX6+6X Novi, Michigan",4.3,137,"https://www.google.com/maps/place/Henry+Ford+Medical+Center+-+Columbus/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824afc22ab6ce03:0xaad6afba9e94cca3!8m2!3d42.4980132!4d-83.4376113?hl=en",-83.4376332,42.4979965,MI,48377,39450 W 12 Mile Rd,Novi
5654,Borgess Pipp Radiology Department,"411 Naomi St, Plainwell, MI 49080",borgess.com,"C8WW+QG Plainwell, Michigan",5,2,"https://www.google.com/maps/place/Borgess+Pipp+Radiology+Department/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88177e48639308c1:0x251830cda127f67f!8m2!3d42.4469911!4d-85.6536975?hl=en",-85.6536825,42.4470891,MI,49080,411 Naomi St,Plainwell
5655,Metro Health Community Clinic,"781 36th St, Grand Rapids, MI 49548",metrohealth.net,"V9X2+GM Grand Rapids, Michigan",3,22,"https://www.google.com/maps/place/Metro+Health+Community+Clinic/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8819b25357e946a5:0x81e4bb9e057fca84!8m2!3d42.8988188!4d-85.6483676?hl=en",-85.6483907,42.8988147,MI,49548,781 36th St,Grand Rapids
5656,University of Michigan - East Medical Campus,"4260 Plymouth Rd, Ann Arbor, MI 48109",uofmhealth.org,"885G+Q3 Ann Arbor, Michigan",4.7,6,"https://www.google.com/maps/place/University+of+Michigan+-+East+Medical+Campus/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x883cabf75cfe1afb:0x3c97c1a0e26391b3!8m2!3d42.3094489!4d-83.6748567?hl=en",-83.6739827,42.3079851,MI,48109,4260 Plymouth Rd,Ann Arbor
5657,MSU Psychological Clinic,"316 Physics Rd #151, East Lansing, MI 48824",,"PGJF+6W East Lansing, Michigan",,,"https://www.google.com/maps/place/MSU+Psychological+Clinic/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822e82a064b8137:0xe7a5be8637be9de8!8m2!3d42.7306083!4d-84.4751865?hl=en",-84.4751865,42.7306083,MI,48824,316 Physics Rd #151,East Lansing
5658,Bronson LakeView Hospital,"408 Hazen St, Paw Paw, MI 49079",bronsonhealth.com,"64C3+G6 Paw Paw, Paw Paw Township, MI",3.2,27,"https://www.google.com/maps/place/Bronson+LakeView+Hospital/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88176a48384c1413:0x72010ebe46a80359!8m2!3d42.221289!4d-85.896906?hl=en",-85.8969802,42.2212668,MI,49079,408 Hazen St,Paw Paw
5659,"Spectrum Health Wound Healing Program, Limb Care & Preservation Clinic","221 Michigan St NE #300, Grand Rapids, MI 49503",findadoctor.spectrumhealth.org,"X8CP+CQ Grand Rapids, Michigan",,,,-85.6632339,42.9710869,MI,49503,221 Michigan St NE #300,Grand Rapids
5660,Ascension Genesys Hospital,"1 Genesys Pkwy, Grand Blanc, MI 48439",healthcare.ascension.org,"V9R7+54 Grand Blanc, Michigan",2.4,326,"https://www.google.com/maps/place/Ascension+Genesys+Hospital/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x88237c5237819c57:0x1637ce6496bb47fc!8m2!3d42.890483!4d-83.6372136?hl=en",-83.6420997,42.8923841,MI,48439,1 Genesys Pkwy,Grand Blanc
5661,McLaren Greater Lansing,"401 W Greenlawn Ave, Lansing, MI 48910",mclaren.org,"PC3V+HQ Lansing, Lansing Charter Twp, MI",3.4,92,"https://www.google.com/maps/place/McLaren+Greater+Lansing/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822c1afb953cbd1:0xefcffb01f86afca7!8m2!3d42.7039852!4d-84.5555581?hl=en",-84.5555581,42.7039852,MI,48910,401 W Greenlawn Ave,Lansing
5662,Veterans Hospital,"4646 John R St, Detroit, MI 48201",detroit.va.gov,"9W4R+55 Detroit, Michigan",2.8,8,"https://www.google.com/maps/place/Veterans+Hospital/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824d2b8ce6e456f:0x6c2cace8250c7220!8m2!3d42.3554441!4d-83.0595163?hl=en",-83.0592025,42.3557104,MI,48201,4646 John R St,Detroit
5663,D M C Children's,"43097 Woodward Ave, Bloomfield Twp, MI 48302",childrensdmc.org,"JP3M+X8 Bloomfield Twp, Southfield Township, MI",3,2,"https://www.google.com/maps/place/D+M+C+Children's/@43.4073792,-86.8914157,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824bf417e10c2d7:0x45ca5a3e06b9a942!8m2!3d42.6049443!4d-83.2667065?hl=en",-83.2667406,42.6048172,MI,48302,43097 Woodward Ave,Bloomfield Twp
5664,MSU Sports Medicine,"4660 Hagadorn Rd #420, East Lansing, MI 48823",healthteam.msu.edu,"PG9Q+3P East Lansing, Michigan",3.4,16,"https://www.google.com/maps/place/MSU+Sports+Medicine/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822c29635951bef:0xb6851c9fcf8f06c9!8m2!3d42.7176399!4d-84.4606648?hl=en",-84.4605002,42.7176734,MI,48823,4660 Hagadorn Rd #420,East Lansing
5665,Spectrum Health Medical Group: Physical Therapy,"8540 105th Ave, Stanwood, MI 49346",spectrumhealth.org,"HPR7+GH Stanwood, Mecosta Township, MI",,,"https://www.google.com/maps/place/Spectrum+Health+Medical+Group:+Physical+Therapy/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8818c9bfcf65ccbd:0x4b3c78d33a20a693!8m2!3d43.5913139!4d-85.2860692?hl=en",-85.2860981,43.5910609,MI,49346,8540 105th Ave,Stanwood
5666,Havenwyck Hospital: Swistak Leonard MD,"1525 University Dr, Auburn Hills, MI 48326",havenwyckhospital.com,"MQ62+M9 Auburn Hills, Michigan",1,2,"https://www.google.com/maps/place/Havenwyck+Hospital:+Swistak+Leonard+MD/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824c000eb90d7fd:0x5ffc79ff869a36c!8m2!3d42.661661!4d-83.249039?hl=en",-83.2495134,42.6612188,MI,48326,1525 University Dr,Auburn Hills
5667,Orthopaedics - DMC Sinai-Grace Hospital,"6071 Outer Dr W, Detroit, MI 48235",dmcmedicalgroup.com,"CR98+HX Detroit, Michigan",2.4,45,"https://www.google.com/maps/place/Orthopaedics+-+DMC+Sinai-Grace+Hospital/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824cbe6675b5959:0x27c1f5ddf14edcf1!8m2!3d42.4189961!4d-83.1825369?hl=en",-83.182279,42.4191069,MI,48235,6071 Outer Dr W,Detroit
5668,MSU Family Health Center,"804 Service Rd suite a142, East Lansing, MI 48824",healthteam.msu.edu,"PG9J+3Q East Lansing, Michigan",2.4,19,"https://www.google.com/maps/place/MSU+Family+Health+Center/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822c2903600fda3:0xd81d5efe0277aabd!8m2!3d42.717714!4d-84.468123?hl=en",-84.4681228,42.7177142,MI,48824,804 Service Rd suite a142,East Lansing
5669,Henry Ford Allegiance Health,"205 N East Ave, Jackson, MI 49201",henryford.com,"7J24+CM Jackson, Michigan",2.6,207,"https://www.google.com/maps/place/Henry+Ford+Allegiance+Health/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x883d2583c9abe621:0x973ed60433c1fa9f!8m2!3d42.2510647!4d-84.3932555?hl=en",-84.3927443,42.2508449,MI,49201,205 N East Ave,Jackson
5670,MSU Pediatric Specialty Clinics,"1200 E Michigan Ave #145, Lansing, MI 48912",healthteam.msu.edu,"PFM8+78 Lansing, Lansing Charter Twp, MI",3.3,9,"https://www.google.com/maps/place/MSU+Pediatric+Specialty+Clinics/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822c1e29bb973af:0xaa91febe929f0622!8m2!3d42.733178!4d-84.534154?hl=en",-84.5341536,42.7331775,MI,48912,1200 E Michigan Ave #145,Lansing
5671,McLaren Flint,"401 S Ballenger Hwy, Flint, MI 48532",mclaren.org,"2778+PR Flint, Michigan",2.4,189,"https://www.google.com/maps/place/McLaren+Flint/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8823829110f8cde7:0xd92d9cb2e2f6dd0a!8m2!3d43.0143291!4d-83.7329937?hl=en",-83.7323601,43.0144035,MI,48532,401 S Ballenger Hwy,Flint
5672,McLaren Northern Michigan - Cheboygan Campus,"748 S Main St, Cheboygan, MI 49721",mclaren.org,"JGJ8+PR Cheboygan, Michigan",3.2,9,"https://www.google.com/maps/place/McLaren+Northern+Michigan+-+Cheboygan+Campus/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x4d3597ecccd02695:0x203d1522262ce64a!8m2!3d45.6318639!4d-84.4829247?hl=en",-84.4829247,45.6318639,MI,49721,748 S Main St,Cheboygan
5673,Children's Hospital of Mi: Fischer Howard S MD,"3901 Beaubien St, Detroit, MI 48201",childrensdmc.org,"9W2W+J4 Detroit, Michigan",,,"https://www.google.com/maps/place/Children's+Hospital+of+Mi:+Fischer+Howard+S+MD/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824d2c6370ad84b:0x95e1062580b0183c!8m2!3d42.3515884!4d-83.0546483?hl=en",-83.0543358,42.352155,MI,48201,3901 Beaubien St,Detroit
5674,Ravitsky Oleg MD,"6777 W Maple Rd, West Bloomfield Township, MI 48322",henryford.com,"GHQR+MV West Bloomfield Township, Michigan",,,"https://www.google.com/maps/place/Ravitsky+Oleg+MD/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824bac70d623d31:0x9cc409bc79a19b04!8m2!3d42.5391428!4d-83.4077692?hl=en",-83.4068119,42.5378661,MI,48322,6777 W Maple Rd,West Bloomfield Township
5675,MSU Travel Clinic,"463 E Circle Dr #123, East Lansing, MI 48824",travelclinic.msu.edu,"PGMC+98 East Lansing, Michigan",5,1,"https://www.google.com/maps/place/MSU+Travel+Clinic/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8822e82adf506c81:0xe85a339bcd923674!8m2!3d42.7333889!4d-84.4792396?hl=en",-84.4791091,42.7333468,MI,48824,463 E Circle Dr #123,East Lansing
5676,"Aleda E. Lutz VA Medical Center, Saginaw, Michigan","1500 Weiss St, Saginaw, MI 48602",va.gov,"C2VQ+X7 Saginaw, Michigan",3.9,82,,-83.9620682,43.4452809,MI,48602,1500 Weiss St,Saginaw
5677,"Beaumont Hospital, Grosse Pointe","468 Cadieux Rd, Grosse Pointe, MI 48230",beaumont.org,"93MP+Q4 Grosse Pointe, Michigan",3.3,139,,-82.9146893,42.3844125,MI,48230,468 Cadieux Rd,Grosse Pointe
5678,Henry Ford Medical Center - Detroit Northwest,"7800 Outer Dr W, Detroit, MI 48235",henryford.com,"CQ9P+X4 Detroit, Michigan",4.5,92,"https://www.google.com/maps/place/Henry+Ford+Medical+Center+-+Detroit+Northwest/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824ca2e474e96a3:0x9112bf5884ba7096!8m2!3d42.4199878!4d-83.2146567?hl=en",-83.2146269,42.4203198,MI,48235,7800 Outer Dr W,Detroit
5679,Dr. Omar Francis,"15855 19 Mile Rd, Clinton Twp, MI 48038",henryfordmacomb.com,"J27Q+XQ Clinton Twp, Macomb Township, MI",5,1,"https://www.google.com/maps/place/Dr.+Omar+Francis/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824de509f36ca11:0x3e7ce87b05fb8d78!8m2!3d42.6149!4d-82.9606?hl=en",-82.9606,42.6149,MI,48038,15855 19 Mile Rd,Clinton Twp
5680,Huron Valley Hospital Psychiatry,"1 William Carls Dr, Commerce Charter Twp, MI 48382",dmc.org,"HGV2+2F Commerce Charter Twp, Michigan",3,39,"https://www.google.com/maps/place/Huron+Valley+Hospital+Psychiatry/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824a404de53a561:0x72ea34af83722e2b!8m2!3d42.5925502!4d-83.498856?hl=en",-83.4988561,42.5925503,MI,48382,1 William Carls Dr,Commerce Charter Twp
5681,Havenwyck Hospital,"1525 University Dr, Auburn Hills, MI 48326",havenwyckhospital.com,"MQ62+FF Auburn Hills, Michigan",1.9,383,"https://www.google.com/maps/place/Havenwyck+Hospital/@43.9195076,-86.3441117,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in+michigan+state!6e2!3m4!1s0x8824c000c0c5a78f:0x19012eaa338d235c!8m2!3d42.6611416!4d-83.2488552?hl=en",-83.2495134,42.6612188,MI,48326,1525 University Dr,Auburn Hills
